season,team_name,w,l,wp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,mp,2p%,3p%,fg%,ft%,efg%,age
2009,san_antonio_spurs,50.0,32.0,0.6097560975609756,22.4,45.8,1.9,5.3999999999999995,20.6,40.3,11.7,15.700000000000001,4.1,15.400000000000002,19.5,13.8,2.6,2.4,7.1000000000000005,8.6,58.599999999999994,122.5,0.50975,0.29775,0.48750000000000004,0.7469999999999999,0.5117499999999999,28.0
2010,san_antonio_spurs,61.0,21.0,0.7439024390243902,21.9,45.3,3.8999999999999995,10.299999999999999,18.0,35.099999999999994,11.700000000000001,14.8,3.8000000000000003,15.8,19.500000000000004,15.5,3.9000000000000004,2.6999999999999997,7.5,7.3,59.3,121.5,0.5085000000000001,0.2865,0.48150000000000004,0.77875,0.5297499999999999,31.25
2011,san_antonio_spurs,50.0,16.0,0.7575757575757576,19.6,41.5,2.8000000000000003,7.3999999999999995,16.9,34.099999999999994,8.8,11.600000000000001,4.3,16.1,20.5,12.399999999999999,3.5999999999999996,2.3000000000000003,5.800000000000001,6.3999999999999995,50.8,112.80000000000001,0.483,0.25675000000000003,0.46975,0.74175,0.5155000000000001,28.75
2012,san_antonio_spurs,58.0,24.0,0.7073170731707317,23.200000000000003,46.6,3.7,9.3,19.5,37.2,10.4,12.5,3.6999999999999997,18.3,22.0,13.7,4.3999999999999995,4.1,7.0,6.4,60.5,121.69999999999999,0.518,0.3605,0.4915,0.83375,0.5435000000000001,28.0
2013,san_antonio_spurs,62.0,20.0,0.7560975609756098,22.0,44.1,3.0,7.6,19.0,36.7,8.9,11.4,3.8,17.299999999999997,21.0,12.9,3.4,2.9,6.7,6.6000000000000005,56.0,112.9,0.5265,0.2955,0.499,0.79775,0.5387500000000001,29.25
2014,san_antonio_spurs,55.0,27.0,0.6707317073170732,21.5,44.7,4.0,10.0,17.5,34.7,9.5,11.9,4.4,18.099999999999998,22.4,12.4,4.8999999999999995,3.9000000000000004,6.4,7.699999999999999,56.5,117.9,0.498,0.37,0.47825,0.7997500000000001,0.52675,30.0
2015,san_antonio_spurs,67.0,15.0,0.8170731707317073,22.5,46.199999999999996,3.6999999999999997,9.500000000000002,18.8,36.7,9.8,11.7,4.5,17.1,21.5,11.2,4.1,3.1000000000000005,5.5,7.199999999999999,58.3,117.30000000000001,0.49949999999999994,0.2975,0.472,0.80775,0.5175,28.75
2016,san_antonio_spurs,61.0,21.0,0.7439024390243902,22.8,48.3,4.9,12.2,18.0,36.1,11.8,14.399999999999999,5.699999999999999,18.6,24.2,9.5,3.8,3.8,5.9,7.300000000000001,62.5,117.80000000000001,0.48075,0.42699999999999994,0.46399999999999997,0.8107500000000001,0.525,30.25
2017,san_antonio_spurs,15.0,7.0,0.6818181818181818,19.3,41.900000000000006,4.4,12.0,15.1,29.799999999999997,7.8,9.5,5.3999999999999995,15.100000000000001,20.499999999999996,10.9,3.8000000000000003,3.3000000000000003,5.5,6.5,50.7,116.0,0.47775,0.3685,0.45175,0.8062499999999999,0.5095000000000001,28.75
2000,boston_celtics,36.0,46.0,0.43902439024390244,23.0,54.39999999999999,6.0,16.200000000000003,16.9,38.2,13.799999999999999,18.2,4.300000000000001,16.7,21.1,14.899999999999999,5.9,1.7000000000000002,9.700000000000001,10.4,65.9,137.70000000000002,0.43275,0.36475,0.414,0.7842500000000001,0.467,26.75
2001,boston_celtics,49.0,33.0,0.5975609756097561,23.599999999999998,57.6,6.300000000000001,17.7,17.4,39.8,11.6,14.899999999999999,4.6,18.5,22.900000000000002,15.8,6.3,1.9,8.5,10.3,65.2,140.2,0.42775,0.32999999999999996,0.40524999999999994,0.7562500000000001,0.45425,27.0
2002,boston_celtics,44.0,38.0,0.5365853658536586,22.700000000000003,55.5,6.199999999999999,18.2,16.5,37.2,13.399999999999999,17.8,4.9,17.7,22.7,13.1,5.4,1.5,9.1,10.5,64.9,137.4,0.44725000000000004,0.339,0.4155,0.73725,0.475,27.5
2003,boston_celtics,36.0,46.0,0.43902439024390244,21.200000000000003,49.6,5.2,15.099999999999998,16.0,34.5,12.2,15.4,2.4,13.4,15.8,17.4,5.199999999999999,0.8999999999999999,9.2,8.9,59.8,131.7,0.4655,0.35275,0.4315,0.78225,0.48875,26.75
2004,boston_celtics,45.0,37.0,0.5487804878048781,23.8,52.2,3.5,10.5,20.2,41.7,14.0,18.3,4.699999999999999,16.1,21.0,16.3,4.800000000000001,2.1,10.1,9.700000000000001,65.2,136.5,0.48350000000000004,0.34425000000000006,0.45675,0.7387499999999999,0.49100000000000005,29.0
2005,boston_celtics,33.0,49.0,0.4024390243902439,27.5,58.199999999999996,5.0,13.6,22.6,44.699999999999996,15.799999999999999,19.6,4.1,15.099999999999998,19.1,17.799999999999997,4.3999999999999995,1.3,9.700000000000001,9.7,75.8,151.4,0.5095000000000001,0.363,0.47450000000000003,0.8270000000000001,0.51925,26.0
2006,boston_celtics,24.0,58.0,0.2926829268292683,23.5,51.2,3.4,9.1,20.2,42.099999999999994,14.700000000000001,19.0,6.3999999999999995,19.1,25.5,11.4,3.5,2.5,8.6,10.5,65.3,134.0,0.47425,0.28375,0.46175000000000005,0.78525,0.49175,24.5
2007,boston_celtics,66.0,16.0,0.8048780487804879,24.5,50.39999999999999,4.3999999999999995,11.2,20.1,39.3,13.2,16.3,4.6,17.6,22.2,16.1,5.3,2.2,8.299999999999999,9.2,66.4,134.5,0.507,0.26325,0.485,0.7905,0.52525,28.5
2008,boston_celtics,62.0,20.0,0.7560975609756098,24.7,50.3,4.2,10.7,20.5,39.5,12.8,15.700000000000001,4.2,18.8,22.8,17.1,4.9,1.8,8.7,9.3,66.4,138.0,0.5185,0.34075,0.4932500000000001,0.81625,0.53225,29.5
2009,boston_celtics,50.0,32.0,0.6097560975609756,23.099999999999998,46.8,3.5,9.8,19.5,37.0,13.0,16.0,3.4000000000000004,15.8,19.3,18.200000000000003,5.3,1.6,8.4,10.0,62.60000000000001,135.7,0.528,0.2975,0.4945,0.80575,0.531,30.5
2010,boston_celtics,56.0,26.0,0.6829268292682927,23.099999999999998,46.49999999999999,3.6,9.1,19.5,37.3,10.9,13.3,3.5,18.6,22.1,19.599999999999998,5.6,1.8,8.6,8.600000000000001,60.9,139.3,0.522,0.31275000000000003,0.49775,0.79275,0.5347500000000001,31.5
2011,boston_celtics,39.0,27.0,0.5909090909090909,21.3,46.8,4.1,10.4,17.1,36.4,11.100000000000001,14.1,3.7,15.7,19.3,19.5,4.6000000000000005,1.6,9.0,8.4,57.99999999999999,136.6,0.4705,0.35233333333333333,0.45699999999999996,0.7935,0.5,30.25
2012,boston_celtics,41.0,40.0,0.5061728395061729,22.1,48.5,3.0,9.0,19.1,39.4,8.9,11.9,3.4000000000000004,18.4,21.9,20.299999999999997,5.300000000000001,1.9000000000000001,9.7,10.100000000000001,56.3,129.2,0.47875,0.2655,0.4545,0.74325,0.48525,29.75
2013,boston_celtics,25.0,57.0,0.3048780487804878,21.400000000000002,51.5,5.1000000000000005,15.1,16.2,36.2,9.2,11.599999999999998,2.7,14.3,17.0,18.6,4.0,1.0,9.100000000000001,8.7,57.2,129.1,0.45099999999999996,0.33575,0.4165,0.77475,0.46549999999999997,25.5
2014,boston_celtics,40.0,42.0,0.4878048780487805,19.4,45.7,3.8,12.3,15.600000000000001,33.5,6.5,9.0,2.8,17.1,20.0,19.700000000000003,4.6,0.9000000000000001,8.9,8.399999999999999,49.3,124.0,0.46449999999999997,0.296,0.42425,0.67875,0.46225,26.5
2015,boston_celtics,48.0,34.0,0.5853658536585366,22.3,50.7,5.8,17.1,16.6,33.8,11.600000000000001,13.7,2.8000000000000003,13.2,15.9,14.500000000000002,5.300000000000001,1.2,7.300000000000001,8.6,62.099999999999994,125.2,0.4945,0.32425000000000004,0.44349999999999995,0.8245,0.49875,25.75
2016,boston_celtics,53.0,29.0,0.6463414634146342,25.7,55.300000000000004,8.7,22.6,17.1,32.699999999999996,13.0,15.2,3.9,17.5,21.4,15.3,3.9,2.0,7.2,9.0,73.1,131.89999999999998,0.524,0.3805,0.4655,0.8127499999999999,0.5445,27.25
2017,boston_celtics,19.0,4.0,0.8260869565217391,22.5,49.6,6.800000000000001,18.400000000000002,15.599999999999998,31.0,10.0,13.399999999999999,3.8,18.1,21.7,16.6,4.5,2.1,8.5,9.2,61.9,126.9,0.48874999999999996,0.37575000000000003,0.44875000000000004,0.7444999999999999,0.51825,25.0
2000,sacramento_kings,55.0,27.0,0.6707317073170732,27.0,58.3,3.0999999999999996,8.5,23.8,49.8,14.7,19.0,7.6,22.0,29.6,12.899999999999999,5.8999999999999995,3.6,9.0,10.899999999999999,71.80000000000001,145.39999999999998,0.46950000000000003,0.28325,0.457,0.78675,0.48775,28.0
2001,sacramento_kings,61.0,21.0,0.7439024390243902,27.4,57.199999999999996,3.6,9.700000000000001,23.700000000000003,47.6,13.100000000000001,16.2,5.199999999999999,17.5,22.799999999999997,16.5,5.9,2.0999999999999996,8.6,9.4,71.4,143.4,0.49824999999999997,0.35024999999999995,0.473,0.81975,0.5095,26.5
2002,sacramento_kings,59.0,23.0,0.7195121951219512,26.1,55.5,4.199999999999999,10.7,22.0,44.7,11.100000000000001,14.600000000000001,4.6,18.4,23.0,17.3,6.199999999999999,2.0,8.7,9.0,67.5,140.4,0.50425,0.356,0.47275,0.7882500000000001,0.5185000000000001,27.5
2003,sacramento_kings,55.0,27.0,0.6707317073170732,27.4,59.900000000000006,5.0,12.099999999999998,22.3,47.7,15.700000000000001,19.3,6.699999999999999,22.0,28.7,16.4,4.8999999999999995,2.5,8.6,10.5,75.4,149.1,0.48175,0.33525,0.46325,0.80775,0.503,27.0
2004,sacramento_kings,50.0,32.0,0.6097560975609756,26.0,56.9,6.4,16.5,19.6,40.3,14.599999999999998,17.7,5.2,16.5,21.7,16.2,5.2,2.3000000000000003,7.6,10.4,73.1,153.0,0.48325000000000007,0.36224999999999996,0.46275,0.8345,0.5165,27.5
2005,sacramento_kings,44.0,38.0,0.5365853658536586,24.3,57.5,6.5,18.0,17.7,39.5,14.2,17.2,4.2,17.0,21.2,16.5,4.4,1.8,8.5,10.7,69.5,152.7,0.44825,0.36775,0.42825,0.83175,0.48300000000000004,27.5
2006,sacramento_kings,33.0,49.0,0.4024390243902439,22.1,50.199999999999996,5.1000000000000005,14.3,17.0,36.0,15.700000000000001,19.6,4.2,16.2,20.4,13.9,5.0,1.4,7.9,9.4,65.1,135.2,0.47324999999999995,0.31275,0.4425,0.7965,0.4887499999999999,27.0
2007,sacramento_kings,38.0,44.0,0.4634146341463415,24.1,52.9,4.5,11.700000000000001,19.799999999999997,41.3,17.4,21.3,5.3999999999999995,17.6,23.1,13.600000000000001,5.199999999999999,2.0,9.3,10.8,70.4,141.29999999999998,0.47975,0.37,0.45875,0.8215000000000001,0.4987500000000001,27.0
2008,sacramento_kings,17.0,65.0,0.2073170731707317,22.0,48.4,4.8,11.4,17.299999999999997,37.1,17.2,20.400000000000002,3.9,14.9,18.8,14.5,4.1,1.2,9.3,10.3,65.8,138.2,0.46950000000000003,0.402,0.45675,0.8277499999999999,0.5002500000000001,28.0
2009,sacramento_kings,25.0,57.0,0.3048780487804878,25.8,55.7,3.1999999999999997,9.6,22.6,46.1,16.0,20.6,4.7,14.2,18.900000000000002,14.0,4.6,1.3,8.1,10.299999999999999,70.80000000000001,141.4,0.48875,0.32999999999999996,0.46724999999999994,0.78625,0.497,24.75
2010,sacramento_kings,24.0,58.0,0.2926829268292683,25.099999999999998,56.699999999999996,3.5999999999999996,10.5,21.5,46.2,13.0,17.0,5.3,16.2,21.499999999999996,16.4,5.4,1.6,10.4,11.100000000000001,66.9,138.2,0.47450000000000003,0.294,0.44725,0.78175,0.47725000000000006,23.0
2011,sacramento_kings,22.0,44.0,0.3333333333333333,23.5,53.099999999999994,3.1,10.3,20.3,42.900000000000006,10.7,14.099999999999998,7.1,14.9,22.2,10.0,5.0,2.1,8.0,10.100000000000001,60.8,126.9,0.4745,0.24624999999999997,0.43699999999999994,0.7475,0.46875,24.75
2012,sacramento_kings,28.0,54.0,0.34146341463414637,19.799999999999997,42.800000000000004,2.1,5.8,17.8,36.7,10.2,13.700000000000001,6.4,17.5,23.7,10.2,4.1,2.1,7.3,10.3,51.99999999999999,119.4,0.47575,0.22275,0.461,0.745,0.48925,26.0
2013,sacramento_kings,28.0,54.0,0.34146341463414637,25.700000000000003,55.60000000000001,3.8,11.3,22.0,44.400000000000006,16.8,21.2,5.8999999999999995,17.1,22.999999999999996,13.3,4.5,2.2,10.7,11.2,71.89999999999999,128.2,0.48450000000000004,0.24525,0.45175,0.8039999999999999,0.49,23.5
2014,sacramento_kings,29.0,53.0,0.35365853658536583,26.1,56.800000000000004,4.2,11.7,21.8,45.1,17.0,21.099999999999998,5.300000000000001,19.300000000000004,24.699999999999996,14.599999999999998,4.9,2.8000000000000003,11.2,11.2,73.4,136.9,0.49224999999999997,0.33499999999999996,0.458,0.8102499999999999,0.50175,25.0
2015,sacramento_kings,33.0,49.0,0.4024390243902439,25.9,56.3,4.3,11.6,21.799999999999997,44.7,13.899999999999999,19.0,5.4,21.0,26.3,21.0,6.0,2.3000000000000003,11.5,10.5,70.0,133.8,0.49150000000000005,0.36074999999999996,0.46349999999999997,0.734,0.50325,27.75
2016,sacramento_kings,32.0,50.0,0.3902439024390244,26.599999999999998,57.3,6.6,16.8,20.0,40.699999999999996,15.200000000000001,18.8,4.199999999999999,19.1,23.200000000000003,14.0,4.7,2.4000000000000004,10.1,9.5,74.8,127.6,0.49624999999999997,0.39325000000000004,0.46575,0.82475,0.5255,27.0
2017,sacramento_kings,7.0,15.0,0.3181818181818182,14.8,33.9,3.0,7.9,11.799999999999999,26.1,5.5,7.4,3.0,11.7,14.6,10.6,3.6,2.1,6.1000000000000005,8.4,38.1,103.5,0.4415,0.32325,0.437,0.743,0.48625000000000007,26.5
2000,houston_rockets,45.0,37.0,0.5487804878048781,22.5,49.4,3.4,9.6,19.0,39.8,12.899999999999999,16.1,6.0,15.6,21.5,12.8,4.3,1.7999999999999998,8.8,11.0,61.099999999999994,135.7,0.48375,0.256,0.45499999999999996,0.77925,0.48775,24.75
2001,houston_rockets,28.0,54.0,0.34146341463414637,24.2,55.99999999999999,4.1000000000000005,12.2,20.1,43.8,13.6,17.8,5.2,15.5,20.7,12.4,4.5,2.0,9.5,10.0,66.0,148.0,0.46,0.25,0.4305,0.77175,0.46625,27.0
2002,houston_rockets,43.0,39.0,0.524390243902439,22.299999999999997,50.1,2.5,7.4,19.799999999999997,42.8,14.600000000000001,18.0,7.7,17.799999999999997,25.5,12.7,4.2,3.0999999999999996,10.100000000000001,10.9,61.9,141.0,0.46299999999999997,0.40199999999999997,0.44975,0.8005,0.47124999999999995,24.75
2003,houston_rockets,45.0,37.0,0.5487804878048781,22.8,51.4,5.0,13.600000000000001,17.8,38.0,12.2,15.2,5.1,20.0,25.1,13.7,4.5,2.9999999999999996,10.7,11.599999999999998,62.8,152.6,0.4625,0.27049999999999996,0.44375,0.8095,0.49324999999999997,27.5
2004,houston_rockets,51.0,31.0,0.6219512195121951,21.3,50.60000000000001,6.7,18.6,14.7,32.0,10.9,13.7,3.1,16.099999999999998,19.1,17.4,4.9,0.8999999999999999,8.4,10.5,60.199999999999996,147.7,0.45475,0.35775,0.41975,0.8185,0.49,31.0
2005,houston_rockets,34.0,48.0,0.4146341463414634,24.499999999999996,56.9,4.6,13.8,20.0,43.2,15.0,19.0,4.5,18.9,23.2,15.9,4.2,2.8000000000000003,9.399999999999999,11.4,68.7,143.3,0.45225,0.251,0.42675,0.7747499999999999,0.47525000000000006,28.75
2006,houston_rockets,52.0,30.0,0.6341463414634146,26.1,58.300000000000004,5.999999999999999,16.4,19.9,41.9,15.0,19.1,4.1,18.2,22.200000000000003,16.0,4.300000000000001,3.3,9.5,9.899999999999999,73.0,143.1,0.46325,0.27875,0.442,0.7705000000000001,0.50675,27.75
2007,houston_rockets,55.0,27.0,0.6707317073170732,24.4,55.5,4.8999999999999995,14.6,19.5,40.9,12.2,16.0,5.7,18.8,24.5,15.399999999999999,3.8,3.8,8.899999999999999,8.9,66.0,144.60000000000002,0.47400000000000003,0.255,0.43699999999999994,0.748,0.49250000000000005,28.75
2008,houston_rockets,53.0,29.0,0.6463414634146342,21.200000000000003,48.2,5.0,12.899999999999999,16.1,35.4,12.2,15.100000000000001,5.0,19.2,24.3,12.399999999999999,3.9,3.5,7.8,8.5,59.699999999999996,136.7,0.45075,0.53975,0.43674999999999997,0.8089999999999999,0.4987499999999999,29.0
2009,houston_rockets,42.0,40.0,0.5121951219512195,25.7,58.2,5.7,16.400000000000002,20.0,41.8,14.7,17.8,4.300000000000001,15.5,19.7,13.499999999999998,4.4,1.2,9.4,9.6,72.0,140.5,0.47224999999999995,0.3105,0.44375000000000003,0.7935,0.4915,26.0
2010,houston_rockets,43.0,39.0,0.524390243902439,22.4,48.8,5.4,14.099999999999998,17.0,34.599999999999994,13.700000000000001,16.9,4.6,15.8,20.299999999999997,14.3,3.9,2.3,7.5,10.0,63.900000000000006,130.1,0.493,0.2875,0.4555,0.759,0.52,28.25
2011,houston_rockets,34.0,32.0,0.5151515151515151,21.0,47.8,5.2,13.799999999999999,15.799999999999999,33.9,11.100000000000001,13.2,3.3000000000000003,12.9,16.4,12.999999999999998,4.0,1.2,8.0,9.6,58.300000000000004,125.3,0.46025000000000005,0.2805,0.4365,0.83925,0.49275,27.5
2012,houston_rockets,45.0,37.0,0.5487804878048781,22.3,47.9,5.4,14.5,17.0,33.4,14.7,19.2,5.6000000000000005,19.3,24.900000000000002,16.3,5.0,2.4,10.700000000000001,9.4,64.9,136.8,0.51525,0.273,0.4765,0.73175,0.5255,24.25
2013,houston_rockets,54.0,28.0,0.6585365853658537,24.1,49.7,5.8,16.0,18.1,33.7,16.5,22.9,6.300000000000001,19.6,25.9,14.600000000000001,5.0,3.0,9.9,11.2,70.5,140.6,0.5275,0.34575,0.48324999999999996,0.7422500000000001,0.54225,25.5
2014,houston_rockets,56.0,26.0,0.6829268292682927,22.200000000000003,49.0,7.1,19.5,15.200000000000001,29.6,14.600000000000001,19.6,5.7,20.2,26.0,14.1,5.6000000000000005,2.6,10.0,11.5,66.1,133.1,0.49624999999999997,0.39525,0.45449999999999996,0.74975,0.52675,27.25
2015,houston_rockets,41.0,41.0,0.5,21.9,47.2,6.9,18.700000000000003,15.0,28.5,14.5,20.099999999999998,6.0,19.9,25.9,14.6,6.0,2.9,9.6,11.4,65.3,134.2,0.5175,0.2825,0.47725000000000006,0.7034999999999999,0.5485,28.25
2016,houston_rockets,55.0,27.0,0.6707317073170732,21.3,50.5,10.5,29.3,10.8,21.1,13.5,16.2,3.6999999999999993,18.8,22.4,20.1,5.4,1.7,9.7,9.7,66.5,132.8,0.5042500000000001,0.36125,0.41874999999999996,0.79825,0.52525,28.5
2017,houston_rockets,17.0,4.0,0.8095238095238095,23.9,55.1,13.4,35.5,10.4,19.6,14.2,16.5,2.8000000000000003,14.8,17.7,15.400000000000002,4.2,1.5,9.1,8.4,75.2,131.8,0.5662499999999999,0.37875000000000003,0.4345,0.85575,0.56375,29.5
2000,portland_trail_blazers,50.0,32.0,0.6097560975609756,21.3,45.7,3.7,10.499999999999998,17.7,35.2,11.0,13.5,4.9,15.2,20.1,15.7,4.6000000000000005,2.7,8.5,10.2,57.099999999999994,135.3,0.49674999999999997,0.3445,0.4605,0.8065,0.50275,29.75
2001,portland_trail_blazers,49.0,33.0,0.5975609756097561,23.1,52.2,4.6,13.100000000000001,18.5,39.1,9.5,12.4,5.5,17.6,23.299999999999997,17.1,5.3,2.3,9.1,10.1,60.400000000000006,138.7,0.46749999999999997,0.3504999999999999,0.43775,0.78425,0.482,29.0
2002,portland_trail_blazers,50.0,32.0,0.6097560975609756,21.6,48.2,4.1,12.299999999999999,17.4,36.0,10.600000000000001,13.7,4.4,16.099999999999998,20.5,14.2,5.3,1.8,9.1,10.1,58.0,131.7,0.48624999999999996,0.3215,0.44575000000000004,0.7835,0.4885,29.75
2003,portland_trail_blazers,41.0,41.0,0.5,24.299999999999997,56.199999999999996,4.7,14.2,19.599999999999998,41.900000000000006,10.799999999999999,13.800000000000002,5.6,18.799999999999997,24.5,15.1,4.1,2.3,8.9,9.3,64.1,148.60000000000002,0.45449999999999996,0.30275,0.426,0.80075,0.47225000000000006,27.5
2004,portland_trail_blazers,27.0,55.0,0.32926829268292684,23.0,53.5,4.4,11.6,18.799999999999997,41.7,11.9,14.1,6.500000000000001,17.3,23.7,14.0,3.5,0.9,8.299999999999999,8.5,62.6,134.0,0.4365,0.28575,0.431,0.845,0.47575,28.75
2005,portland_trail_blazers,21.0,61.0,0.25609756097560976,20.8,47.10000000000001,2.3000000000000003,5.9,18.5,41.2,8.7,12.6,4.0,13.100000000000001,17.0,10.200000000000001,3.3,1.4,7.4,8.7,52.5,118.1,0.45325000000000004,0.3215,0.4425,0.71075,0.47475,25.0
2006,portland_trail_blazers,32.0,50.0,0.3902439024390244,22.2,48.099999999999994,3.2,8.5,19.099999999999998,39.599999999999994,13.3,16.0,5.3999999999999995,15.5,20.8,13.0,4.0,0.7,8.6,10.5,60.800000000000004,133.3,0.485,0.35624999999999996,0.4595,0.8175,0.50275,24.75
2007,portland_trail_blazers,41.0,41.0,0.5,21.5,47.7,4.1,10.9,17.400000000000002,36.8,9.0,11.899999999999999,5.1000000000000005,13.5,18.599999999999998,13.7,3.1,1.7999999999999998,6.0,8.9,56.10000000000001,130.9,0.45725,0.31925,0.44199999999999995,0.754,0.49675,23.25
2008,portland_trail_blazers,54.0,28.0,0.6585365853658537,24.299999999999997,52.1,4.300000000000001,10.8,20.1,41.300000000000004,11.600000000000001,14.7,5.5,13.299999999999999,18.8,13.0,3.7,2.1,6.199999999999999,8.1,64.5,133.7,0.47524999999999995,0.35775,0.46124999999999994,0.792,0.50975,24.75
2009,portland_trail_blazers,50.0,32.0,0.6097560975609756,23.0,48.4,1.4000000000000001,4.6,21.6,43.800000000000004,12.899999999999999,16.8,8.2,18.7,26.700000000000003,13.7,4.0,2.9000000000000004,6.6,9.6,60.4,136.4,0.49475,0.21075,0.47750000000000004,0.73475,0.489,29.25
2010,portland_trail_blazers,48.0,34.0,0.5853658536585366,24.7,51.5,3.0999999999999996,8.899999999999999,21.599999999999998,42.7,13.6,16.8,6.9,16.3,23.200000000000003,13.6,5.6,2.1,8.3,9.899999999999999,66.2,141.60000000000002,0.50575,0.25675,0.47675,0.81375,0.5097499999999999,27.75
2011,portland_trail_blazers,28.0,38.0,0.42424242424242425,22.8,49.599999999999994,3.6,11.0,19.0,38.6,11.0,13.5,5.5,14.9,20.5,13.3,5.2,1.7999999999999998,7.9,9.5,60.099999999999994,137.7,0.484,0.28374999999999995,0.45075,0.814,0.4915,26.75
2012,portland_trail_blazers,33.0,49.0,0.4024390243902439,25.199999999999996,56.60000000000001,7.0,18.599999999999998,18.4,38.1,11.7,14.2,4.7,15.899999999999999,20.6,16.5,4.2,2.8,9.1,9.0,69.2,149.60000000000002,0.47900000000000004,0.32025000000000003,0.443,0.82475,0.512,24.75
2013,portland_trail_blazers,54.0,28.0,0.6585365853658537,26.1,58.8,7.0,18.1,19.4,40.7,13.9,16.6,4.8,20.7,25.6,15.7,3.5,2.2,7.999999999999999,8.5,73.30000000000001,141.9,0.49100000000000005,0.33699999999999997,0.447,0.83325,0.5155,25.75
2014,portland_trail_blazers,51.0,31.0,0.6219512195121951,25.5,57.5,7.199999999999999,20.3,18.3,37.300000000000004,11.5,13.8,4.6,19.8,24.400000000000002,15.0,4.3,2.1,7.699999999999999,7.5,69.7,138.3,0.4975,0.35200000000000004,0.437,0.8294999999999999,0.5077499999999999,26.75
2015,portland_trail_blazers,44.0,38.0,0.5365853658536586,23.6,54.800000000000004,8.5,21.799999999999997,15.4,32.9,10.399999999999999,12.3,2.7,13.3,16.0,14.0,3.8,1.5000000000000002,8.0,9.0,66.4,125.0,0.47175,0.3865,0.4355,0.83075,0.5145000000000001,24.25
2016,portland_trail_blazers,41.0,41.0,0.5,26.5,57.2,6.3,16.8,20.2,40.6,14.7,18.1,6.0,20.4,26.3,14.3,4.1,3.4,9.4,9.9,73.9,129.2,0.48850000000000005,0.28025,0.45625,0.79325,0.509,24.75
2017,portland_trail_blazers,13.0,9.0,0.5909090909090909,25.3,57.099999999999994,7.0,17.400000000000002,18.3,39.8,13.600000000000001,16.3,5.2,20.0,25.0,12.399999999999999,3.5999999999999996,3.2,9.3,8.6,71.1,130.5,0.45525,0.314,0.44375,0.8194999999999999,0.50975,25.75
2000,detroit_pistons,32.0,50.0,0.3902439024390244,23.5,53.300000000000004,3.6,10.200000000000001,19.9,43.099999999999994,12.9,18.7,7.3,18.2,25.4,11.7,4.6,3.3999999999999995,9.1,9.899999999999999,63.39999999999999,133.5,0.46675,0.31933333333333336,0.45625,0.6190000000000001,0.48325,26.25
2001,detroit_pistons,50.0,32.0,0.6097560975609756,20.5,46.8,4.199999999999999,12.0,16.099999999999998,34.7,10.6,14.6,6.4,17.5,23.9,12.5,4.7,5.3,7.9,9.5,55.699999999999996,136.39999999999998,0.47875,0.26899999999999996,0.45475,0.6667500000000001,0.498,29.0
2002,detroit_pistons,50.0,32.0,0.6097560975609756,19.4,45.0,3.5,9.9,15.9,35.0,12.899999999999999,16.8,6.6,20.3,26.9,11.299999999999999,4.2,4.7,7.4,10.5,54.99999999999999,137.9,0.45275,0.29100000000000004,0.43575,0.7092499999999999,0.472,28.5
2003,detroit_pistons,54.0,28.0,0.6585365853658537,19.8,45.7,2.5999999999999996,7.199999999999999,17.3,38.6,12.100000000000001,15.6,6.5,17.700000000000003,24.299999999999997,13.7,5.0,4.1,8.1,8.899999999999999,54.3,141.5,0.4455,0.28525,0.43425,0.7505,0.4625,26.0
2004,detroit_pistons,54.0,28.0,0.6585365853658537,21.5,47.2,3.2,8.2,18.299999999999997,39.099999999999994,13.600000000000001,17.799999999999997,7.1,17.599999999999998,24.799999999999997,15.399999999999999,4.1,3.6,7.899999999999999,9.6,59.60000000000001,147.5,0.46975,0.29575,0.4555,0.74775,0.48825,27.0
2005,detroit_pistons,64.0,18.0,0.7804878048780488,21.7,46.900000000000006,3.8,8.9,18.099999999999998,37.800000000000004,12.600000000000001,16.7,6.6000000000000005,15.4,21.8,16.2,4.2,3.0,6.5,7.8,60.0,141.9,0.4735,0.31025,0.4685,0.73,0.5045,28.0
2006,detroit_pistons,53.0,29.0,0.6463414634146342,22.7,50.599999999999994,4.6,12.700000000000001,18.099999999999998,37.9,13.6,16.1,4.3,15.4,19.599999999999998,15.5,3.6,2.7,6.6,9.8,63.39999999999999,141.89999999999998,0.47624999999999995,0.35575,0.4445,0.825,0.49149999999999994,29.0
2007,detroit_pistons,59.0,23.0,0.7195121951219512,21.9,48.3,4.800000000000001,12.3,17.299999999999997,36.1,11.5,13.5,3.9,13.4,17.5,16.1,4.0,2.4,6.1,7.999999999999999,60.2,129.4,0.47750000000000004,0.39,0.45299999999999996,0.8215,0.5035,30.0
2008,detroit_pistons,39.0,43.0,0.47560975609756095,22.200000000000003,53.199999999999996,3.2,9.7,18.9,43.400000000000006,14.8,17.9,3.3,13.7,17.0,19.900000000000002,4.2,1.2999999999999998,7.7,6.8999999999999995,62.400000000000006,142.8,0.42775,0.33425000000000005,0.41150000000000003,0.828,0.44250000000000006,30.75
2009,detroit_pistons,27.0,55.0,0.32926829268292684,20.7,46.8,1.7,5.6,18.900000000000002,41.2,10.8,14.400000000000002,6.6,13.6,20.299999999999997,14.0,4.0,1.9,6.800000000000001,8.799999999999999,53.7,130.5,0.47524999999999995,0.22375,0.46025000000000005,0.69975,0.475,29.5
