team_name,age,w,l,ortg,drtg,ftr,3par,ts%,efg%,tov%,orb%,ft/fga,efg%_def,tov%_def,drb%,ft/fga_def,season,wp
san_antonio_spurs,29.5,58.0,24.0,106.6,98.0,0.374,0.175,0.541,0.496,13.6,27.1,0.267,0.444,12.9,73.7,0.182,2000,0.7073170731707317
sacramento_kings,27.1,55.0,27.0,105.6,99.6,0.298,0.19399999999999998,0.529,0.484,13.4,27.2,0.23,0.46,14.5,70.7,0.18100000000000002,2000,0.6707317073170732
utah_jazz,32.0,53.0,29.0,107.6,102.4,0.363,0.135,0.546,0.49700000000000005,15.1,30.2,0.273,0.473,15.6,73.2,0.301,2000,0.6463414634146342
dallas_mavericks,26.6,53.0,29.0,107.1,102.6,0.29100000000000004,0.20199999999999999,0.544,0.498,13.1,24.1,0.231,0.467,14.2,70.7,0.244,2000,0.6463414634146342
portland_trail_blazers,30.1,50.0,32.0,106.5,101.8,0.29600000000000004,0.165,0.539,0.49700000000000005,14.8,30.0,0.225,0.47,14.3,72.4,0.223,2000,0.6097560975609756
los_angeles_lakers,29.2,56.0,26.0,108.4,104.8,0.349,0.191,0.535,0.498,13.3,31.1,0.23800000000000002,0.46799999999999997,12.2,72.5,0.23399999999999999,2000,0.6829268292682927
philadelphia_76ers,28.2,56.0,26.0,103.6,98.9,0.35100000000000003,0.124,0.518,0.46799999999999997,14.7,31.2,0.262,0.46,14.5,72.5,0.18600000000000003,2000,0.6829268292682927
milwaukee_bucks,28.2,52.0,30.0,108.8,104.6,0.276,0.218,0.542,0.499,12.8,28.1,0.217,0.473,14.4,71.1,0.253,2000,0.6341463414634146
houston_rockets,26.7,45.0,37.0,106.7,104.2,0.321,0.217,0.5379999999999999,0.49200000000000005,14.0,27.5,0.244,0.475,12.6,71.9,0.20600000000000002,2000,0.5487804878048781
phoenix_suns,28.6,51.0,31.0,100.3,98.0,0.292,0.156,0.506,0.46,14.1,27.3,0.221,0.46,16.3,73.7,0.252,2000,0.6219512195121951
new_york_knicks,29.8,48.0,34.0,101.2,98.2,0.27899999999999997,0.18,0.523,0.47600000000000003,14.6,24.2,0.222,0.45299999999999996,14.7,74.3,0.24,2000,0.5853658536585366
minnesota_timberwolves,27.4,47.0,35.0,105.2,103.7,0.253,0.131,0.523,0.48200000000000004,13.0,28.6,0.19899999999999998,0.478,14.2,71.9,0.23800000000000002,2000,0.573170731707317
miami_heat,30.9,50.0,32.0,101.1,98.5,0.299,0.221,0.515,0.469,13.7,24.3,0.22699999999999998,0.46,15.3,72.7,0.214,2000,0.6097560975609756
toronto_raptors,29.9,47.0,35.0,105.9,103.4,0.285,0.16699999999999998,0.51,0.46799999999999997,12.1,30.8,0.213,0.47600000000000003,13.3,73.2,0.212,2000,0.573170731707317
charlotte_hornets,28.2,46.0,36.0,101.8,99.5,0.33,0.151,0.506,0.457,13.7,29.8,0.24600000000000002,0.456,14.1,74.5,0.222,2000,0.5609756097560976
seattle_supersonics,27.9,44.0,38.0,105.6,105.6,0.299,0.17600000000000002,0.53,0.491,14.3,29.1,0.21899999999999997,0.488,13.9,69.8,0.19899999999999998,2000,0.5365853658536586
orlando_magic,26.0,43.0,39.0,103.2,102.1,0.301,0.196,0.513,0.474,13.8,29.1,0.215,0.46399999999999997,15.6,69.8,0.29,2000,0.524390243902439
indiana_pacers,27.7,41.0,41.0,102.0,102.2,0.312,0.18,0.519,0.47100000000000003,14.5,27.0,0.239,0.452,12.8,71.4,0.235,2000,0.5
denver_nuggets,27.9,40.0,42.0,103.7,106.3,0.28600000000000003,0.21,0.511,0.47,12.8,28.3,0.21100000000000002,0.47600000000000003,12.1,71.8,0.223,2000,0.4878048780487805
detroit_pistons,27.1,32.0,50.0,100.0,101.8,0.325,0.162,0.498,0.45299999999999996,14.2,29.3,0.23399999999999999,0.466,14.0,72.2,0.233,2000,0.3902439024390244
los_angeles_clippers,24.3,31.0,51.0,101.3,104.5,0.319,0.16399999999999998,0.514,0.47600000000000003,14.9,28.3,0.221,0.466,12.0,71.1,0.217,2000,0.3780487804878049
boston_celtics,25.9,36.0,46.0,101.4,103.7,0.33799999999999997,0.252,0.521,0.473,14.7,25.3,0.25,0.493,16.0,72.7,0.256,2000,0.43902439024390244
cleveland_cavaliers,26.9,30.0,52.0,100.3,104.9,0.312,0.10099999999999999,0.509,0.45899999999999996,15.4,29.7,0.239,0.47700000000000004,14.1,71.1,0.248,2000,0.36585365853658536
vancouver_grizzlies,26.2,23.0,59.0,99.6,105.8,0.289,0.145,0.51,0.46399999999999997,14.9,26.1,0.223,0.491,13.8,69.8,0.19399999999999998,2000,0.2804878048780488
new_jersey_nets,27.5,26.0,56.0,100.0,105.5,0.32799999999999996,0.165,0.504,0.452,13.9,25.7,0.249,0.488,14.9,70.0,0.258,2000,0.3170731707317073
atlanta_hawks,26.1,25.0,57.0,98.7,104.3,0.272,0.14,0.5,0.456,15.5,28.9,0.20600000000000002,0.47200000000000003,13.8,70.8,0.249,2000,0.3048780487804878
washington_wizards,27.0,19.0,63.0,100.6,107.8,0.348,0.131,0.514,0.46,15.7,29.7,0.264,0.503,14.1,71.8,0.23600000000000002,2000,0.23170731707317074
golden_state_warriors,26.6,17.0,65.0,97.8,107.4,0.282,0.134,0.47,0.429,13.9,33.3,0.19899999999999998,0.504,15.0,69.7,0.22699999999999998,2000,0.2073170731707317
chicago_bulls,23.2,15.0,67.0,97.2,107.3,0.298,0.14800000000000002,0.495,0.45,15.1,26.6,0.22,0.499,14.3,70.3,0.254,2000,0.18292682926829268
sacramento_kings,27.0,61.0,21.0,109.0,101.1,0.308,0.166,0.539,0.49700000000000005,12.4,27.9,0.231,0.467,13.6,71.7,0.185,2001,0.7439024390243902
los_angeles_lakers,27.9,58.0,24.0,109.4,101.7,0.313,0.21,0.534,0.498,11.8,28.8,0.218,0.45299999999999996,13.0,72.0,0.233,2001,0.7073170731707317
san_antonio_spurs,28.5,58.0,24.0,106.5,99.7,0.353,0.19,0.539,0.49200000000000005,13.8,27.2,0.262,0.45299999999999996,13.7,71.9,0.18899999999999997,2001,0.7073170731707317
dallas_mavericks,27.6,57.0,25.0,112.2,107.7,0.28800000000000003,0.237,0.5529999999999999,0.507,11.3,26.1,0.23199999999999998,0.485,12.9,70.7,0.239,2001,0.6951219512195121
new_jersey_nets,26.1,52.0,30.0,104.0,99.5,0.28,0.175,0.515,0.47600000000000003,13.4,29.2,0.20600000000000002,0.45899999999999996,14.9,71.6,0.213,2001,0.6341463414634146
minnesota_timberwolves,26.7,50.0,32.0,109.0,105.3,0.255,0.152,0.532,0.49,12.5,31.3,0.203,0.48200000000000004,12.7,73.7,0.218,2001,0.6097560975609756
seattle_supersonics,26.9,45.0,37.0,108.9,105.6,0.25,0.193,0.54,0.505,13.2,29.4,0.18899999999999997,0.485,14.5,68.1,0.20600000000000002,2001,0.5487804878048781
portland_trail_blazers,29.0,49.0,33.0,107.4,104.0,0.285,0.198,0.528,0.485,13.5,31.8,0.218,0.489,14.2,73.3,0.20199999999999999,2001,0.5975609756097561
boston_celtics,26.2,49.0,33.0,103.4,101.0,0.29100000000000004,0.289,0.52,0.47600000000000003,12.8,24.1,0.223,0.46399999999999997,15.1,72.9,0.245,2001,0.5975609756097561
detroit_pistons,29.5,50.0,32.0,104.8,102.4,0.31,0.24,0.54,0.49700000000000005,14.3,24.4,0.235,0.474,14.8,70.5,0.20600000000000002,2001,0.6097560975609756
philadelphia_76ers,29.0,43.0,39.0,102.1,100.3,0.327,0.111,0.507,0.452,14.6,31.7,0.255,0.46,14.2,72.1,0.20800000000000002,2001,0.524390243902439
orlando_magic,28.0,44.0,38.0,107.0,105.3,0.278,0.24100000000000002,0.5329999999999999,0.493,12.6,26.3,0.21,0.486,14.4,69.2,0.215,2001,0.5365853658536586
utah_jazz,29.9,44.0,38.0,105.6,104.6,0.381,0.132,0.529,0.47200000000000003,15.4,33.5,0.29100000000000004,0.484,15.9,71.7,0.28600000000000003,2001,0.5365853658536586
charlotte_hornets,28.3,44.0,38.0,104.3,103.3,0.32,0.151,0.513,0.466,13.3,30.6,0.23800000000000002,0.465,13.3,72.2,0.226,2001,0.5365853658536586
indiana_pacers,26.1,42.0,40.0,104.1,103.8,0.32799999999999996,0.182,0.527,0.47700000000000004,14.2,27.0,0.253,0.469,13.2,71.0,0.22699999999999998,2001,0.5121951219512195
los_angeles_clippers,24.4,39.0,43.0,105.5,106.0,0.304,0.172,0.519,0.47600000000000003,13.8,31.3,0.225,0.47700000000000004,12.1,69.9,0.19399999999999998,2001,0.47560975609756095
phoenix_suns,26.5,36.0,46.0,103.3,104.0,0.235,0.158,0.51,0.47200000000000003,13.6,30.1,0.18,0.47600000000000003,14.4,70.2,0.22699999999999998,2001,0.43902439024390244
milwaukee_bucks,28.9,41.0,41.0,106.9,107.1,0.26899999999999996,0.24100000000000002,0.544,0.507,13.6,25.6,0.201,0.47700000000000004,12.0,70.9,0.217,2001,0.5
toronto_raptors,29.3,42.0,40.0,102.6,103.1,0.255,0.165,0.501,0.46299999999999997,13.6,31.4,0.18899999999999997,0.47100000000000003,14.7,70.1,0.237,2001,0.5121951219512195
washington_wizards,27.5,37.0,45.0,104.8,106.4,0.28,0.11800000000000001,0.508,0.46399999999999997,12.5,30.7,0.214,0.484,13.0,71.4,0.214,2001,0.45121951219512196
miami_heat,30.1,36.0,46.0,98.5,100.2,0.268,0.141,0.501,0.46299999999999997,14.6,26.6,0.19399999999999998,0.455,13.6,74.0,0.249,2001,0.43902439024390244
cleveland_cavaliers,26.0,29.0,53.0,104.6,108.2,0.301,0.156,0.524,0.47700000000000004,13.8,28.9,0.23199999999999998,0.493,12.3,72.8,0.226,2001,0.35365853658536583
new_york_knicks,30.3,30.0,52.0,101.5,105.9,0.27399999999999997,0.20600000000000002,0.514,0.46799999999999997,14.0,25.6,0.21600000000000003,0.479,12.9,71.9,0.23600000000000002,2001,0.36585365853658536
houston_rockets,25.9,28.0,54.0,103.1,108.6,0.28600000000000003,0.223,0.507,0.465,13.4,29.0,0.21100000000000002,0.491,11.5,69.8,0.17800000000000002,2001,0.34146341463414637
atlanta_hawks,25.7,33.0,49.0,101.8,106.4,0.294,0.18100000000000002,0.517,0.47100000000000003,14.6,27.5,0.225,0.495,14.1,70.9,0.218,2001,0.4024390243902439
golden_state_warriors,24.8,21.0,61.0,102.8,108.5,0.335,0.142,0.499,0.452,14.7,35.3,0.242,0.488,12.9,69.4,0.23199999999999998,2001,0.25609756097560976
denver_nuggets,28.2,27.0,55.0,101.4,107.8,0.256,0.187,0.495,0.455,13.6,30.6,0.19,0.49200000000000005,13.6,69.9,0.245,2001,0.32926829268292684
memphis_grizzlies,25.5,23.0,59.0,98.2,106.3,0.28800000000000003,0.168,0.501,0.462,15.4,27.8,0.204,0.486,13.7,68.0,0.19699999999999998,2001,0.2804878048780488
chicago_bulls,25.5,21.0,61.0,98.2,107.6,0.302,0.134,0.499,0.456,14.6,26.6,0.218,0.49700000000000005,13.7,71.4,0.239,2001,0.25609756097560976
dallas_mavericks,28.1,60.0,22.0,110.7,102.3,0.257,0.239,0.5429999999999999,0.498,10.9,25.4,0.213,0.473,14.8,70.9,0.221,2002,0.7317073170731707
sacramento_kings,28.3,59.0,23.0,105.9,99.1,0.262,0.184,0.535,0.499,13.3,25.6,0.196,0.446,13.6,70.6,0.204,2002,0.7195121951219512
san_antonio_spurs,28.4,60.0,22.0,105.6,99.7,0.348,0.20199999999999999,0.541,0.49700000000000005,15.1,28.8,0.253,0.45299999999999996,14.2,71.3,0.19899999999999998,2002,0.7317073170731707
new_jersey_nets,27.3,49.0,33.0,103.8,98.1,0.33299999999999996,0.158,0.518,0.46799999999999997,13.8,28.7,0.252,0.46,15.7,73.1,0.225,2002,0.5975609756097561
detroit_pistons,29.0,50.0,32.0,104.1,99.9,0.322,0.237,0.523,0.473,13.3,25.9,0.248,0.461,13.9,74.0,0.225,2002,0.6097560975609756
portland_trail_blazers,29.2,50.0,32.0,105.5,102.6,0.3,0.177,0.531,0.489,14.5,30.2,0.223,0.483,14.9,72.3,0.19399999999999998,2002,0.6097560975609756
indiana_pacers,25.9,48.0,34.0,104.6,100.8,0.344,0.16899999999999998,0.522,0.469,13.7,29.0,0.263,0.45799999999999996,14.3,72.3,0.228,2002,0.5853658536585366
utah_jazz,30.9,47.0,35.0,105.5,102.8,0.38,0.10400000000000001,0.537,0.486,16.0,32.5,0.28300000000000003,0.46799999999999997,15.2,70.2,0.256,2002,0.573170731707317
los_angeles_lakers,28.1,50.0,32.0,107.2,104.7,0.311,0.19899999999999998,0.528,0.486,13.3,30.2,0.228,0.47700000000000004,13.4,72.7,0.24100000000000002,2002,0.6097560975609756
minnesota_timberwolves,28.2,51.0,31.0,106.1,103.8,0.268,0.11800000000000001,0.528,0.488,12.9,28.2,0.20600000000000002,0.47200000000000003,12.7,72.9,0.203,2002,0.6219512195121951
houston_rockets,25.9,43.0,39.0,104.3,102.6,0.316,0.196,0.522,0.474,14.8,30.3,0.243,0.462,12.6,72.4,0.209,2002,0.524390243902439
philadelphia_76ers,28.3,48.0,34.0,105.0,102.5,0.33899999999999997,0.11900000000000001,0.52,0.466,13.7,30.3,0.263,0.488,16.2,72.7,0.243,2002,0.5853658536585366
phoenix_suns,25.2,44.0,38.0,103.7,102.5,0.285,0.17,0.514,0.473,13.7,29.7,0.21100000000000002,0.47,14.8,70.3,0.222,2002,0.5365853658536586
new_orleans_hornets,29.1,47.0,35.0,103.9,101.6,0.285,0.161,0.511,0.465,13.9,31.7,0.21899999999999997,0.46399999999999997,14.0,73.1,0.226,2002,0.573170731707317
seattle_supersonics,26.9,40.0,42.0,103.7,103.9,0.27,0.196,0.512,0.47200000000000003,12.8,28.1,0.201,0.484,14.3,71.8,0.21,2002,0.4878048780487805
milwaukee_bucks,29.3,42.0,40.0,108.8,108.6,0.287,0.22899999999999998,0.5429999999999999,0.5,12.2,25.6,0.222,0.494,13.5,69.9,0.237,2002,0.5121951219512195
orlando_magic,26.9,42.0,40.0,105.2,105.0,0.307,0.235,0.526,0.478,13.3,27.0,0.239,0.486,15.1,71.1,0.25,2002,0.5121951219512195
golden_state_warriors,24.4,38.0,44.0,108.3,109.5,0.34299999999999997,0.17800000000000002,0.526,0.47200000000000003,13.9,35.0,0.267,0.48200000000000004,12.2,67.9,0.22,2002,0.4634146341463415
boston_celtics,26.9,44.0,38.0,101.2,101.6,0.306,0.331,0.514,0.47,13.4,23.6,0.22699999999999998,0.47100000000000003,15.1,72.5,0.242,2002,0.5365853658536586
washington_wizards,28.4,37.0,45.0,103.0,104.1,0.325,0.127,0.513,0.46,13.0,27.3,0.253,0.47700000000000004,13.8,71.6,0.212,2002,0.45121951219512196
new_york_knicks,30.2,37.0,45.0,104.7,106.2,0.24100000000000002,0.235,0.528,0.486,13.4,24.4,0.196,0.485,13.7,71.8,0.261,2002,0.45121951219512196
memphis_grizzlies,24.9,28.0,54.0,103.9,107.3,0.287,0.19,0.526,0.48700000000000004,14.2,27.0,0.212,0.491,13.4,68.7,0.19699999999999998,2002,0.34146341463414637
los_angeles_clippers,25.3,27.0,55.0,102.3,106.8,0.335,0.182,0.516,0.467,14.8,29.1,0.252,0.48100000000000004,13.1,70.2,0.222,2002,0.32926829268292684
atlanta_hawks,27.2,35.0,47.0,102.3,106.1,0.313,0.177,0.527,0.47600000000000003,15.7,27.9,0.248,0.469,12.1,70.4,0.222,2002,0.4268292682926829
miami_heat,26.5,25.0,57.0,96.7,102.4,0.259,0.16899999999999998,0.483,0.439,13.8,26.8,0.198,0.47,14.1,73.9,0.257,2002,0.3048780487804878
chicago_bulls,25.2,30.0,52.0,100.2,105.6,0.3,0.14800000000000002,0.512,0.47100000000000003,15.4,27.7,0.217,0.47,13.3,69.5,0.263,2002,0.36585365853658536
toronto_raptors,27.6,24.0,58.0,100.5,107.0,0.282,0.179,0.49700000000000005,0.45799999999999996,13.6,28.2,0.203,0.489,13.1,70.7,0.226,2002,0.2926829268292683
denver_nuggets,24.1,17.0,65.0,92.2,101.3,0.28300000000000003,0.126,0.469,0.428,17.1,31.3,0.198,0.47700000000000004,16.5,73.3,0.29,2002,0.2073170731707317
cleveland_cavaliers,23.5,17.0,65.0,96.5,106.7,0.298,0.133,0.491,0.444,16.4,31.0,0.223,0.484,13.0,73.2,0.252,2002,0.2073170731707317
san_antonio_spurs,27.3,57.0,25.0,102.2,94.1,0.322,0.177,0.511,0.473,14.1,29.5,0.21899999999999997,0.433,14.8,74.6,0.215,2003,0.6951219512195121
minnesota_timberwolves,29.7,58.0,24.0,105.9,99.7,0.265,0.13699999999999998,0.528,0.486,12.4,26.7,0.207,0.444,12.9,72.5,0.215,2003,0.7073170731707317
sacramento_kings,29.3,55.0,27.0,110.3,104.9,0.305,0.223,0.5539999999999999,0.507,13.0,26.0,0.242,0.483,13.7,69.8,0.193,2003,0.6707317073170732
detroit_pistons,27.4,54.0,28.0,102.0,95.4,0.32799999999999996,0.153,0.511,0.461,14.7,30.1,0.247,0.441,15.5,71.8,0.20199999999999999,2003,0.6585365853658537
indiana_pacers,27.1,61.0,21.0,103.8,97.2,0.319,0.203,0.52,0.47100000000000003,14.1,28.5,0.243,0.45899999999999996,15.7,73.9,0.218,2003,0.7439024390243902
dallas_mavericks,27.4,52.0,30.0,112.1,107.4,0.256,0.201,0.536,0.495,11.1,31.4,0.204,0.498,13.9,71.6,0.214,2003,0.6341463414634146
los_angeles_lakers,29.8,56.0,26.0,105.5,101.3,0.35200000000000004,0.16699999999999998,0.522,0.48100000000000004,12.8,28.1,0.244,0.47100000000000003,14.3,73.3,0.222,2003,0.6829268292682927
memphis_grizzlies,26.0,50.0,32.0,104.8,102.2,0.322,0.19699999999999998,0.522,0.479,13.9,29.5,0.23399999999999999,0.465,15.7,68.4,0.251,2003,0.6097560975609756
houston_rockets,28.3,45.0,37.0,100.9,99.0,0.28600000000000003,0.22699999999999998,0.528,0.484,16.4,26.5,0.221,0.447,13.1,74.5,0.233,2003,0.5487804878048781
new_jersey_nets,27.7,47.0,35.0,100.8,98.0,0.29100000000000004,0.17600000000000002,0.515,0.47100000000000003,14.4,25.9,0.21899999999999997,0.46,15.7,73.9,0.221,2003,0.573170731707317
denver_nuggets,25.6,43.0,39.0,103.9,102.7,0.319,0.146,0.517,0.467,14.2,30.5,0.245,0.48100000000000004,15.6,69.3,0.221,2003,0.524390243902439
milwaukee_bucks,26.5,41.0,41.0,106.5,105.4,0.33,0.172,0.528,0.47700000000000004,12.7,27.6,0.255,0.485,13.3,71.8,0.213,2003,0.5
seattle_supersonics,26.0,37.0,45.0,107.3,108.0,0.27,0.294,0.54,0.501,13.9,27.2,0.207,0.48700000000000004,13.9,68.5,0.237,2003,0.45121951219512196
golden_state_warriors,28.1,37.0,45.0,103.0,103.8,0.311,0.19699999999999998,0.517,0.475,14.1,28.4,0.226,0.47600000000000003,13.3,72.1,0.21100000000000002,2003,0.45121951219512196
miami_heat,26.4,42.0,40.0,102.2,101.7,0.298,0.21100000000000002,0.51,0.46299999999999997,13.5,27.4,0.22699999999999998,0.46299999999999997,14.5,73.4,0.26,2003,0.5121951219512195
utah_jazz,24.9,42.0,40.0,101.9,103.3,0.35600000000000004,0.127,0.509,0.456,16.1,34.1,0.266,0.46799999999999997,15.4,72.4,0.319,2003,0.5121951219512195
portland_trail_blazers,27.6,41.0,41.0,103.7,105.1,0.267,0.17,0.515,0.478,14.4,31.2,0.195,0.48200000000000004,13.3,70.0,0.18600000000000003,2003,0.5
new_orleans_hornets,30.3,41.0,41.0,102.3,102.4,0.293,0.252,0.505,0.46,14.1,30.6,0.22,0.47600000000000003,15.0,71.3,0.218,2003,0.5
new_york_knicks,29.6,39.0,43.0,101.7,103.3,0.266,0.171,0.518,0.474,15.1,28.0,0.21100000000000002,0.461,13.2,72.8,0.259,2003,0.47560975609756095
boston_celtics,26.4,36.0,46.0,102.1,103.7,0.327,0.249,0.532,0.486,15.4,25.2,0.245,0.479,15.7,69.5,0.24,2003,0.43902439024390244
phoenix_suns,24.4,29.0,53.0,101.4,105.5,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.48200000000000004,14.7,69.9,0.24,2003,0.35365853658536583
philadelphia_76ers,27.5,33.0,49.0,99.1,101.9,0.321,0.158,0.505,0.456,15.5,28.2,0.242,0.467,14.7,70.7,0.231,2003,0.4024390243902439
cleveland_cavaliers,24.9,35.0,47.0,101.4,104.2,0.301,0.11599999999999999,0.498,0.451,13.7,31.1,0.226,0.469,12.3,73.0,0.221,2003,0.4268292682926829
toronto_raptors,27.6,33.0,49.0,97.0,100.4,0.26,0.204,0.495,0.45399999999999996,14.1,23.8,0.195,0.449,14.1,70.1,0.24100000000000002,2003,0.4024390243902439
los_angeles_clippers,24.3,28.0,54.0,103.5,108.5,0.35,0.156,0.512,0.45299999999999996,15.0,32.8,0.275,0.494,12.9,70.0,0.231,2003,0.34146341463414637
atlanta_hawks,26.2,28.0,54.0,101.0,106.1,0.303,0.191,0.514,0.465,15.4,28.6,0.235,0.47600000000000003,13.1,70.5,0.23399999999999999,2003,0.34146341463414637
washington_wizards,24.4,25.0,57.0,98.8,104.8,0.337,0.19399999999999998,0.5,0.45399999999999996,16.0,30.7,0.24100000000000002,0.486,14.9,69.5,0.214,2003,0.3048780487804878
chicago_bulls,26.8,23.0,59.0,96.6,103.4,0.272,0.18600000000000003,0.486,0.446,14.9,28.1,0.19699999999999998,0.469,14.1,71.4,0.253,2003,0.2804878048780488
orlando_magic,25.8,21.0,61.0,102.7,110.4,0.29600000000000004,0.184,0.504,0.461,12.8,28.1,0.218,0.502,12.7,68.7,0.214,2003,0.25609756097560976
san_antonio_spurs,28.5,59.0,23.0,107.5,98.8,0.32899999999999996,0.21600000000000003,0.534,0.49200000000000005,13.2,29.1,0.23800000000000002,0.452,14.7,73.6,0.23600000000000002,2004,0.7195121951219512
phoenix_suns,25.2,62.0,20.0,114.5,107.1,0.29600000000000004,0.289,0.5710000000000001,0.534,12.4,27.5,0.222,0.478,12.0,68.3,0.17600000000000002,2004,0.7560975609756098
dallas_mavericks,27.7,58.0,24.0,110.3,104.1,0.34600000000000003,0.19,0.545,0.49200000000000005,12.5,28.6,0.273,0.47200000000000003,14.3,70.2,0.239,2004,0.7073170731707317
miami_heat,28.0,59.0,23.0,110.2,103.1,0.387,0.198,0.5589999999999999,0.524,13.1,27.0,0.26,0.46,12.4,74.1,0.242,2004,0.7195121951219512
houston_rockets,29.7,51.0,31.0,106.2,101.7,0.309,0.237,0.534,0.486,13.5,26.3,0.242,0.45899999999999996,12.9,74.5,0.245,2004,0.6219512195121951
detroit_pistons,27.9,54.0,28.0,105.6,101.2,0.335,0.16399999999999998,0.519,0.47200000000000003,13.3,31.2,0.247,0.461,13.5,73.0,0.207,2004,0.6585365853658537
memphis_grizzlies,26.3,45.0,37.0,105.5,102.9,0.32299999999999995,0.237,0.535,0.489,14.3,27.1,0.243,0.466,15.4,69.9,0.27,2004,0.5487804878048781
seattle_supersonics,26.0,52.0,30.0,112.2,109.6,0.32799999999999996,0.281,0.546,0.495,13.0,32.4,0.259,0.496,12.9,71.3,0.249,2004,0.6341463414634146
sacramento_kings,27.7,50.0,32.0,110.5,108.2,0.287,0.2,0.541,0.496,12.0,28.8,0.226,0.493,13.3,69.0,0.214,2004,0.6097560975609756
denver_nuggets,26.7,49.0,33.0,106.0,103.9,0.35,0.142,0.535,0.483,13.8,28.4,0.267,0.48200000000000004,15.1,71.7,0.247,2004,0.5975609756097561
minnesota_timberwolves,29.0,44.0,38.0,108.2,106.6,0.275,0.17300000000000001,0.534,0.489,12.7,28.6,0.21899999999999997,0.47200000000000003,11.2,71.4,0.20800000000000002,2004,0.5365853658536586
chicago_bulls,25.0,47.0,35.0,101.4,100.3,0.311,0.217,0.517,0.47100000000000003,15.5,28.4,0.233,0.45399999999999996,14.4,72.6,0.262,2004,0.573170731707317
indiana_pacers,28.3,44.0,38.0,105.5,104.6,0.358,0.255,0.534,0.47600000000000003,14.1,26.4,0.28300000000000003,0.47200000000000003,13.6,71.3,0.261,2004,0.5365853658536586
boston_celtics,27.1,45.0,37.0,107.5,106.6,0.35700000000000004,0.192,0.551,0.501,14.7,27.2,0.273,0.48100000000000004,14.2,70.1,0.27399999999999997,2004,0.5487804878048781
cleveland_cavaliers,26.5,42.0,40.0,106.6,105.7,0.325,0.135,0.518,0.47,13.0,32.5,0.244,0.485,14.1,71.5,0.248,2004,0.5121951219512195
los_angeles_clippers,25.5,37.0,45.0,105.5,106.4,0.35700000000000004,0.105,0.5329999999999999,0.47700000000000004,14.9,30.3,0.278,0.48,13.0,71.3,0.235,2004,0.45121951219512196
washington_wizards,25.3,45.0,37.0,107.2,107.5,0.364,0.22,0.523,0.474,12.9,31.1,0.264,0.498,14.6,70.0,0.23,2004,0.5487804878048781
philadelphia_76ers,26.4,43.0,39.0,103.5,104.3,0.326,0.21600000000000003,0.528,0.475,14.2,25.4,0.257,0.485,15.4,72.7,0.267,2004,0.524390243902439
golden_state_warriors,26.7,34.0,48.0,104.7,106.9,0.278,0.252,0.512,0.475,12.3,27.8,0.201,0.491,13.9,69.7,0.22699999999999998,2004,0.4146341463414634
toronto_raptors,27.0,33.0,49.0,106.9,108.7,0.316,0.253,0.539,0.49200000000000005,12.5,23.7,0.244,0.499,13.4,71.1,0.24,2004,0.4024390243902439
new_jersey_nets,27.8,42.0,40.0,101.4,103.1,0.318,0.187,0.512,0.46299999999999997,13.7,25.5,0.242,0.479,15.2,73.2,0.278,2004,0.5121951219512195
los_angeles_lakers,26.0,34.0,48.0,108.1,111.4,0.322,0.273,0.535,0.485,13.4,29.5,0.251,0.493,11.0,71.1,0.218,2004,0.4146341463414634
orlando_magic,26.5,36.0,46.0,104.9,107.3,0.35,0.13699999999999998,0.529,0.478,14.6,29.9,0.265,0.484,13.2,71.3,0.255,2004,0.43902439024390244
new_york_knicks,27.3,33.0,49.0,106.2,108.9,0.312,0.188,0.531,0.485,13.8,28.3,0.239,0.501,13.8,71.2,0.265,2004,0.4024390243902439
milwaukee_bucks,26.9,30.0,52.0,106.6,109.8,0.33899999999999997,0.141,0.527,0.475,13.0,29.0,0.261,0.499,12.4,72.0,0.233,2004,0.36585365853658536
portland_trail_blazers,27.0,27.0,55.0,103.2,107.7,0.303,0.18100000000000002,0.524,0.484,15.2,29.6,0.21899999999999997,0.479,12.6,67.7,0.204,2004,0.32926829268292684
utah_jazz,25.7,26.0,56.0,104.7,109.5,0.361,0.121,0.522,0.469,15.0,31.9,0.273,0.499,14.2,72.3,0.34,2004,0.3170731707317073
charlotte_bobcats,24.9,18.0,64.0,101.1,107.5,0.306,0.128,0.49700000000000005,0.455,13.3,29.5,0.217,0.49700000000000005,14.7,70.9,0.26899999999999996,2004,0.21951219512195122
new_orleans_hornets,27.5,18.0,64.0,99.7,107.7,0.27899999999999997,0.201,0.493,0.446,14.2,29.1,0.214,0.491,13.9,70.7,0.261,2004,0.21951219512195122
atlanta_hawks,26.0,13.0,69.0,100.6,111.1,0.299,0.146,0.504,0.46399999999999997,14.9,30.7,0.212,0.513,14.0,72.1,0.289,2004,0.15853658536585366
san_antonio_spurs,29.8,63.0,19.0,107.3,99.6,0.298,0.215,0.546,0.513,13.6,26.0,0.209,0.457,13.5,74.2,0.22,2005,0.7682926829268293
detroit_pistons,28.5,64.0,18.0,110.8,103.1,0.297,0.221,0.535,0.49700000000000005,11.2,28.9,0.21600000000000003,0.47700000000000004,13.7,71.2,0.191,2005,0.7804878048780488
dallas_mavericks,27.5,60.0,22.0,111.8,105.0,0.364,0.175,0.55,0.495,13.1,31.8,0.285,0.475,13.7,72.2,0.257,2005,0.7317073170731707
